Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,,STATE,FLORIDA,12.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",130,32.1
CENSUS,2022,YEAR,,STATE,FLORIDA,12.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",125,33.5
CENSUS,2022,YEAR,,STATE,FLORIDA,12.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",363,22.0
CENSUS,2022,YEAR,,STATE,FLORIDA,12.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",351,22.5
CENSUS,2022,YEAR,,STATE,FLORIDA,12.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,168",43.9
CENSUS,2022,YEAR,,STATE,FLORIDA,12.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",48,37.2
CENSUS,2022,YEAR,,STATE,FLORIDA,12.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",144,30.0
CENSUS,2022,YEAR,,STATE,FLORIDA,12.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",129,29.7
CENSUS,2022,YEAR,,STATE,GEORGIA,13.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",211,14.2
CENSUS,2022,YEAR,,STATE,GEORGIA,13.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",44,13.5
CENSUS,2022,YEAR,,STATE,GEORGIA,13.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",36,15.4
CENSUS,2022,YEAR,,STATE,GEORGIA,13.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",167,16.6
CENSUS,2022,YEAR,,STATE,GEORGIA,13.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",166,16.7
CENSUS,2022,YEAR,,STATE,GEORGIA,13.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,312",29.7
CENSUS,2022,YEAR,,STATE,GEORGIA,13.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",47,40.5
CENSUS,2022,YEAR,,STATE,GEORGIA,13.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",127,12.0
CENSUS,2022,YEAR,,STATE,GEORGIA,13.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",116,11.8
CENSUS,2022,YEAR,,STATE,HAWAII,15.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",132,25.6
CENSUS,2022,YEAR,,STATE,HAWAII,15.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",26,17.1
CENSUS,2022,YEAR,,STATE,HAWAII,15.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",23,17.5
CENSUS,2022,YEAR,,STATE,HAWAII,15.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",106,29.6
CENSUS,2022,YEAR,,STATE,HAWAII,15.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",101,29.9
CENSUS,2022,YEAR,,STATE,HAWAII,15.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",740,24.4
CENSUS,2022,YEAR,,STATE,HAWAII,15.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",55,27.4
CENSUS,2022,YEAR,,STATE,HAWAII,15.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",78,41.1
CENSUS,2022,YEAR,,STATE,HAWAII,15.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",68,47.4
CENSUS,2022,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",305,9.7
CENSUS,2022,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",26,48.3
CENSUS,2022,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",25,50.2
CENSUS,2022,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",279,8.7
CENSUS,2022,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",273,8.6
CENSUS,2022,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",731,4.6
CENSUS,2022,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",17,30.6
CENSUS,2022,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",178,11.2
CENSUS,2022,YEAR,,STATE,IDAHO,16.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",171,11.7
CENSUS,2022,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",185,22.4
CENSUS,2022,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",25,52.0
CENSUS,2022,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",24,54.2
CENSUS,2022,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",160,18.1
CENSUS,2022,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",160,18.1
CENSUS,2022,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,076",7.7
CENSUS,2022,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",37,16.2
CENSUS,2022,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",126,11.0
CENSUS,2022,YEAR,,STATE,ILLINOIS,17.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",109,13.0
CENSUS,2022,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",161,8.9
CENSUS,2022,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",19,14.1
CENSUS,2022,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",19,14.1
CENSUS,2022,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",142,9.2
CENSUS,2022,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",142,9.2
CENSUS,2022,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,166",5.2
CENSUS,2022,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",40,8.9
CENSUS,2022,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",98,20.7
CENSUS,2022,YEAR,,STATE,INDIANA,18.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",86,20.6
CENSUS,2022,YEAR,,STATE,IOWA,19.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",73,13.3
CENSUS,2022,YEAR,,STATE,IOWA,19.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",11,44.0
CENSUS,2022,YEAR,,STATE,IOWA,19.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",11,44.0
CENSUS,2022,YEAR,,STATE,IOWA,19.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",62,14.5
CENSUS,2022,YEAR,,STATE,IOWA,19.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",62,14.5
CENSUS,2022,YEAR,,STATE,IOWA,19.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",915,11.0
CENSUS,2022,YEAR,,STATE,IOWA,19.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",26,17.1
CENSUS,2022,YEAR,,STATE,IOWA,19.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",59,25.1
CENSUS,2022,YEAR,,STATE,IOWA,19.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",51,26.4
CENSUS,2022,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",44,28.3
CENSUS,2022,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",13,35.8
CENSUS,2022,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",13,35.8
CENSUS,2022,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",31,30.3
CENSUS,2022,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",31,30.3
CENSUS,2022,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",516,15.5
CENSUS,2022,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",16,47.8
CENSUS,2022,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",60,27.1
CENSUS,2022,YEAR,,STATE,KANSAS,20.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",50,33.5
CENSUS,2022,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",100,88.8
CENSUS,2022,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",22,(H)
CENSUS,2022,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",22,(H)
CENSUS,2022,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",78,80.2
CENSUS,2022,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",78,80.2
CENSUS,2022,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,976",(H)
CENSUS,2022,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",31,(H)
CENSUS,2022,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",106,59.7
CENSUS,2022,YEAR,,STATE,KENTUCKY,21.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",90,56.9
CENSUS,2022,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",62,45.8
CENSUS,2022,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",14,55.9
CENSUS,2022,YEAR,,STATE,LOUISIANA,22.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",14,55.9
